@relation electricity_proces-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-unset-class-temporarily

@attribute Holiday=None numeric
@attribute 'Holiday=Christmas Eve' numeric
@attribute Holiday=Christmas numeric
@attribute 'Holiday=St Stephen\'s Day' numeric
@attribute 'Holiday=New Year\'s Eve' numeric
@attribute 'Holiday=New Year\'s Day' numeric
@attribute 'Holiday=St Patrick\'s Day' numeric
@attribute 'Holiday=Good Friday' numeric
@attribute 'Holiday=Holy Saturday' numeric
@attribute Holiday=Easter numeric
@attribute 'Holiday=Easter Monday' numeric
@attribute 'Holiday=May Day' numeric
@attribute 'Holiday=June Bank Holiday' numeric
@attribute 'Holiday=August Bank Holiday' numeric
@attribute 'Holiday=October Bank Holiday' numeric
@attribute HolidayFlag numeric
@attribute DayOfWeek numeric
@attribute WeekOfYear numeric
@attribute Day numeric
@attribute Month numeric
@attribute Year numeric
@attribute PeriodOfDay numeric
@attribute ForecastWindProduction numeric
@attribute SystemLoadEA numeric
@attribute SMPEA numeric
@attribute ORKTemperature numeric
@attribute ORKWindspeed numeric
@attribute CO2Intensity numeric
@attribute ActualWindProduction numeric
@attribute SystemLoadEP2 numeric
@attribute SMPEP2 numeric

@data
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,2,1381.9,3494.73,45.36,10,37,281.37,1119,2795.85,55.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,3,1358.7,3336.76,45.36,8,31.5,294.25,1056,2657.3,55.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,4,1336.9,3291.47,45.36,8,24.1,308.49,987,2530.82,55.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,5,1317,3153.85,45.28,8,22.2,325.83,841,2436.79,55.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,6,1296.3,3079.29,45.28,8,18.5,336.45,794,2375.35,55.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,7,1275.2,2993.18,42.22,8,18.5,350.86,734,2341.49,55.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,8,1255.4,2949.64,42.22,8,22.2,373.36,721,2293.94,55.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,9,1234.5,2949.21,42.22,8,25.9,356.8,709,2262.46,55.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,10,1213.6,2866.13,39.84,8,25.9,360.86,741,2248.35,55.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,11,1191.2,2876.59,45.36,7,20.4,362.79,668,2250.9,55.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,12,1167.3,2946.11,36.89,7,20.4,353.46,732,2339.49,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,13,1139.7,3030.59,35.54,7,27.8,352.82,761,2391.18,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,14,1108.4,3158.52,38.24,6,16.7,343.53,879,2529.85,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,15,1062.1,3294.23,38.24,6,22.2,324.92,946,2648.3,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,16,1012.4,3444.02,38.24,6,24.1,346.68,900,2770.31,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,17,949.1,3494.03,39.42,5,18.5,329.47,757,2914.93,39.42
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,18,888.9,3657.05,47.33,5,20.4,338.44,601,3171.55,48.02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,19,838.2,3897.34,48,5,20.4,354.27,599,3388.7,49.52
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,20,793.8,4044.36,49.52,4,13,403.24,558,3607.36,49.52
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,21,769.5,4168.63,49.52,4,11.1,397.82,486,3755.35,49.52
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,22,749.4,4230.3,54.63,6,14.8,399.82,516,3881.52,52.7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,23,745.2,4292.34,54.63,5,18.5,399.66,498,3947.12,96.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,24,749,4345.01,54.63,5,20.4,395.36,520,4017.32,99.82
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,25,774.1,4403.75,54.63,6,20.4,391.46,535,3995.66,96.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,26,802.4,4406.16,54.63,6,22.2,384.36,636,3971.39,96.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,27,842.2,4335.35,49.52,5,25.9,381.55,650,3883.19,95.14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,28,881.7,4309.79,49.52,5,27.8,371.9,719,3834.71,95.14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,29,925.6,4325.14,48.67,5,22.2,349.56,857,3768.49,94.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,30,972.7,4303.58,48,5,24.1,324.56,914,3772.38,94.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,31,1026,4372.06,48,5,24.1,326.3,869,3847.54,94.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,32,1076.1,4592.58,49.52,4,24.1,317.37,988,4013.42,95.14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,33,1116.9,5115.82,90.78,3,24.1,324.13,1004,4444.34,99.82
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,34,1156.4,5396.61,125.74,2,18.5,317.87,948,4753.86,104.3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,35,1194.5,5542.08,125.74,3,22.2,311.43,998,4773.03,121.79
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,36,1233.1,5574.55,125.74,3,16.7,310.28,964,4704,99.82
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,37,1275.5,5449.31,125.74,2,18.5,308.1,1089,4584.17,99.82
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,38,1312.6,5324.21,125.74,2,20.4,318.4,1085,4435.37,96.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,39,1329.5,5188.68,125.74,3,24.1,338.43,1058,4322.42,49.52
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,40,1343.3,5018.55,90.78,2,22.2,351.2,1050,4102.66,47.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,41,1342.9,4864.8,54.63,3,14.8,344.62,1094,3992.62,48.52
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,42,1343.3,4698.74,49.52,2,18.5,339.78,1142,3873.8,49.52
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,43,1345.6,4522.93,49.52,2,18.5,345.81,1156,3713.5,47.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,44,1348.8,4341.88,48,2,18.5,339.07,1170,3558.35,47.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,45,1356.5,4171.47,48,3,13,311.33,1151,3449.76,47.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,46,1362.3,4151.01,48,2,13,326.36,1148,3439.55,47.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,29,12,2012,47,1364.8,4082.69,48,3,18.5,322.23,1097,3345.37,47.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,0,1345.3,3978.57,48,3,20.4,312.52,1193,3175.87,52.7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,1,1328.9,3818.98,54.64,4,20.4,302.96,1234,2992.97,39.42
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,2,1316.7,3660.16,39.42,3,24.1,299.83,1230,2854.68,37.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,3,1316.7,3539.16,37.24,4,22.2,300.84,1097,2753.21,36.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,4,1319.1,3363.89,38.24,4,25.9,305.54,1043,2639.23,36.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,5,1329.1,3249.13,37.24,3,22.2,316.16,973,2560.58,36.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,6,1342.6,3102.04,36.89,5,38.9,318.34,909,2485.9,36.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,7,1361.9,3030.52,36.89,4,35.2,329.54,806,2434.5,36.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,8,1378.6,2958.04,36.89,5,24.1,332.87,869,2363.5,36.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,9,1389,2844.11,36.89,5,25.9,337.57,818,2314.11,36.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,10,1398.4,2794.09,36.89,4,22.2,369.69,778,2309.21,36.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,11,1404.5,2783.89,36.89,5,22.2,368.13,812,2266.84,36.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,12,1411.5,2834.98,29.64,5,24.1,359.12,801,2282.01,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,13,1421.4,2878.79,29.64,5,22.2,343.39,813,2319.29,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,14,1428.7,2939.8,29.64,6,22.2,356.41,827,2396.17,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,15,1428,3033.18,29.65,6,29.6,331.83,929,2426.76,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,16,1427.2,3079.99,29.64,6,25.9,340.8,934,2476.24,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,17,1423,3090.33,29.64,6,25.9,344.63,677,2500.87,29.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,18,1417.6,3265.09,31.19,6,20.4,327.06,719,2690.35,33.63
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,19,1410.5,3474.84,39.2,6,20.4,299.64,866,2884.54,39.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,20,1404.1,3669.55,39.2,7,18.5,278.74,994,3115.26,43.87
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,21,1400.1,3786.5,39.2,7,20.4,265.23,1163,3264.85,50.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,22,1396.1,3887.48,54.24,8,27.8,268.68,1270,3434.74,58.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,23,1395.5,3963.04,50.34,8,24.1,271.56,1334,3537.89,59.91
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,24,1393.5,4044.76,59.78,9,31.5,277.28,1363,3710.22,68.62
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,25,1388.9,4118.07,64.66,9,35.2,277.61,1323,3829.22,76.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,26,1387.3,4132.48,66.98,9,33.3,281.49,1374,3870.67,76.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,27,1392.9,4073.54,65.07,10,35.2,280.6,1357,3823.25,76.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,28,1397.9,3981.48,60.33,10,38.9,285.54,1337,3784.96,73.53
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,29,1403.8,3938.7,59.69,10,42.6,294.18,1331,3757.28,72.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,30,1411.5,3867.42,50.34,10,38.9,322.35,1350,3748.83,73.15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,31,1425.7,3886.83,50.34,9,31.5,329.82,1271,3816.4,80.83
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,32,1445.2,4039.38,62.08,10,33.3,343.31,1247,3988.67,84.63
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,33,1474.3,4402.76,80.51,10,37,338.06,1297,4243.87,87.7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,34,1503.7,4667.78,82.56,9,40.7,328.94,1340,4401.79,169.06
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,35,1533.8,4818.79,154.41,10,37,313.41,1421,4422.63,98.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,36,1375.99,4838,155.07,10,40.7,309.75,1420,4349,93.28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,37,1388.61,4727.31,83.22,10,38.9,301.73,1402,4239.66,84.63
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,38,1400.88,4677.16,82.5,10,48.2,282.04,1468,4131.19,76.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,39,1409.78,4577.14,80.45,10,38.9,278.92,1471,3997.81,76.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,40,1413.78,4469.27,80.45,10,38.9,286.72,1466,3889.83,73.72
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,41,1413.5,4373.41,80.45,10,44.4,276.15,1433,3795.43,70.26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,42,1410.51,4296.68,80.45,10,44.4,268.13,1373,3707.51,66.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,43,1409.99,4221.65,80.45,10,38.9,261.06,1365,3555.18,59.58
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,44,1409.3,4073.47,74.31,10,46.3,261.3,1239,3428.19,50.19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,45,1408.48,3919.06,63.9,10,53.7,270.46,1186,3315.24,47.75
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,46,1407.45,3978.33,67.44,9,48.2,294.4,1135,3306.14,47.75
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,30,12,2012,47,1406.19,3929.9,64.31,9,46.3,278.52,1139,3181.94,47.41
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,0,1404.68,3752.46,50.34,10,46.3,293.24,1086,3011.6,47.41
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,1,1407.1,3532.77,49.11,10,50,298.98,1091,2829.32,40.34
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,2,1409.07,3380.43,47.9,9,48.2,301.97,1049,2717.4,40.34
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,3,1410.45,3255.19,47.9,10,48.2,303.15,997,2575.63,35.18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,4,1411.09,3109.07,47.56,10,46.3,305.3,942,2464.24,44.7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,5,1411,2981.31,47.56,10,46.3,323.44,799,2368.89,40.34
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,6,1409.94,2872.7,45.12,10,46.3,338.51,742,2312.4,40.34
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,7,1414.95,2814.14,45.12,10,46.3,361.96,739,2266.18,40.34
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,8,1418.04,2769.73,45.12,10,46.3,361.09,807,2237.37,40.34
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,9,1418.62,2765.76,45.12,10,40.7,345.98,815,2199.89,40.34
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,10,1415.02,2639.97,47.56,10,35.2,359.69,730,2208.83,40.34
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,11,1406.3,2639.66,47.56,10,31.5,353.76,771,2286.87,40.34
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,12,1392.16,2717.18,36.41,10,31.5,354.85,965,2353.4,36.41
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,13,1380.49,2856.44,36.75,10,27.8,330,1106,2467.61,36.41
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,14,1362.28,3080.83,36.41,9,24.1,333.76,1155,2613.36,36.75
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,15,1336.13,3281.45,48.96,10,25.9,326.06,1152,2748.77,36.75
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,16,1300.39,3465.26,39.19,9,24.1,359.24,1042,2891.11,36.75
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,17,1252.77,3560.85,69.59,9,20.4,330.31,1046,3027.16,39.2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,18,1188.55,3721.86,39.63,9,24.1,343.1,907,3262.1,48.71
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,19,1142.04,3927.47,49.54,8,14.8,343.98,855,3486.99,49.39
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,20,1088.72,4030.58,57.05,8,13,376.21,723,3670.41,51.28
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,21,1026.79,4175.32,59.83,9,18.5,392.75,608,3842.93,53.12
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,22,952.32,4263.78,83.92,9,16.7,394.36,531,3981.03,78.02
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,23,862.55,4339.89,83.92,9,14.8,397.55,467,4069.7,80.7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,24,763.52,4366.55,69.15,10,13,407.44,450,4173.33,91.98
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,25,761.64,4382.25,69.16,8,16.7,401.8,388,4237.08,92.71
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,26,760.39,4341.92,69.17,8,13,386.05,529,4188.18,87.96
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,27,759.38,4303.77,62.85,8,14.8,383.45,503,4133.61,79.14
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,28,759.17,4263.68,60.57,8,24.1,375.86,601,4095.14,77.59
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,29,759.51,4230.2,59.04,8,24.1,370.47,716,4035.11,76.91
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,30,760.87,4225.24,58.03,7,31.5,369.71,738,4040.99,76.91
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,31,799.96,4238.09,58.05,7,31.5,364.17,745,4072.44,76.91
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,32,839.09,4441.94,59.6,7,27.8,367.26,760,4268,76.91
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,33,878.08,4919,84.03,7,25.9,384.15,770,4637.83,96.12
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,34,916.41,5190.15,193.93,6,18.5,405.03,750,4954.29,116.55
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,35,953.85,5153,139.01,6,24.1,448.59,697,5000.47,116.55
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,36,990.36,5197.71,139.03,6,22.2,455.8,805,4964.13,116.57
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,37,973.4,5054.02,84.11,5,18.5,453.03,789,4814.93,116.57
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,38,955.73,4876.41,84.13,5,20.4,452.64,720,4634.99,103.15
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,39,937.42,4709.48,84.13,5,20.4,432.98,735,4454.59,87.47
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,40,918.6,4490.98,64.1,5,14.8,415.6,634,4240.84,79.3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,41,899.04,4284.68,60.88,5,18.5,391.91,702,4042.99,54.13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,42,879.62,4153.86,57.21,4,20.4,392.54,727,3885.84,50.71
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,43,896.39,4007.87,50.36,4,14.8,398,736,3720.29,50.07
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,44,912.99,3867.69,49.26,4,16.7,414.42,635,3546.84,47.83
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,45,929.25,3805.16,49.25,4,20.4,427.02,699,3479.08,47.83
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,46,944.99,3882.74,49.6,3,14.8,402.04,753,3555.03,47.83
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31,12,2012,47,960.12,3869.07,49.55,3,16.7,400.14,757,3505.74,47.83
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,0,985.2,3858.62,49.5,4,14.8,383.49,828,3438.53,47.76
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,1,975.4,3715.97,49.17,2,14.8,373.85,803,3334.04,48.43
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,2,970.4,3557.33,49.19,4,16.7,384.96,755,3218.27,47.76
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,3,983.2,3398.82,37.18,4,18.5,393.47,729,3086.87,47.76
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,4,991.2,3250.35,37.18,4,16.7,398.04,739,2940.65,48.43
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,5,990,3095.63,36.84,3,14.8,404.53,699,2795.96,47.76
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,6,991.1,3014.28,36.84,3,20.4,383.31,775,2710.19,47.76
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,7,998.6,2965.69,36.84,3,14.8,370.34,739,2630.96,47.76
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,8,1006.8,2911.47,36.84,3,11.1,363.79,709,2557.46,47.76
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,9,1013,2861.35,34.69,3,11.1,360.95,761,2477.17,47.76
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,10,1022.5,2759.05,30.07,4,7.4,370,819,2439.38,47.76
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,11,1037.2,2740.36,36.84,3,7.4,356.46,824,2380.92,47.76
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,12,1049.8,2763.57,29.44,2,7.4,394.98,772,2424.29,36.82
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,13,1053.6,2802.19,29.44,3,5.6,384.01,746,2452.64,36.82
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,14,1059,2832.46,29.44,4,16.7,385.99,779,2489.13,47.26
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,15,1066.1,2925.63,36.48,3,11.1,388.98,726,2500.2,47.26
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,16,1072.1,3004.15,29.44,2,9.3,391.46,727,2459.22,34.85
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,17,1073.4,3059.71,29.44,2,13,361.01,788,2425.23,38.8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,18,1071.9,3212.84,33.93,3,20.4,364.43,795,2575.08,38.8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,19,1064,3396.61,39.04,4,20.4,352.19,838,2747.68,47.26
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,20,1053.4,3611.51,39.04,5,20.4,348.8,841,2953.78,47.26
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,21,1038,3761.87,47.12,5,18.5,336.35,830,3131.67,47.26
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,22,1024.9,3916.6,47.12,5,16.7,346.48,858,3310.19,47.26
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2013,23,1014.6,4006.95,55.43,6,16.7,336.04,895,3462.19,55.42
